what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1644125466510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125473214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125476783
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125479395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125495795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125500949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125505330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125526892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125529830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125545444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125547128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644125550880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127594139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127596143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127641755
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127652580
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1644127662780
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127662984
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1644127666576
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127666608
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1644127670859
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127683199
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127707671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1644127724312
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1644127727678
opened,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.callHierarchy",1644127727718
activated,view,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.callHierarchy",1644127727751
error,log,,,"An unexpected exception was thrown.",1644127729864
error,log,,,"An unexpected exception was thrown.",1644127730536
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127730759
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127733652
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1644127744909
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127744939
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127752604
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1644127752613
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1644127753649
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1644127755732
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127755941
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.open.type.hierarchy",1644127776886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127778516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127783844
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127784094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1644127786929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1644127788889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1644127789795
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127793120
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127797488
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1644127801503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1644127803815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127810955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1644127810984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127815533
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127818797
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1644127839054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1644127841125
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127845577
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127851845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127864266
error,log,,,"Error starting process.",1644127864272
error,log,,,"Error starting process.",1644127866814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127869352
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1644127872546
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1644127878105
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.TaskList",1644127878125
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1644127880863
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127907634
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1644127909810
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127913846
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1644127915427
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1644127918530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127925989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1644127926017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1644127929864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127939215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644127941008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644128294636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644128298466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644128302086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1644128302359
